cif_id,target
Al2La5Ru3_ICSD_167948,-4.37292923611706
Ga1N1_ICSD_156260,-4.42438269315607
Li1Pd2Tl1_ICSD_54365,-4.07834265182964
In1N1_ICSD_157514,-4.33635937130532
Al2Hg1Te4_ICSD_25641,-4.14065571697444
Ag2Ge1Li1_ICSD_85307,-3.8966615994927
Fe1V3_ICSD_634028,-4.53780871555919
Al8Fe4Y1_ICSD_240140,-4.20388031824321
O7Sn2Y2_ICSD_24193,-4.4337393258091
O3Sn1Ti1_ICSD_186724,-4.44787468705744
Ge2Pt2Th1_ICSD_53888,-4.4465126283915
Cs1N2Nb1_ICSD_72546,-4.44201185177509
La3Pb13Rh4_ICSD_641650,-4.22652220384706
As1Li1Mg1_ICSD_107954,-4.06512448228663
Ca5In2Sb6_ICSD_36467,-4.15695169603506
Ag1Te2Y1_ICSD_154792,-4.21008100833107
N2Re1_ICSD_290438,-4.52522883487855
Co1Er1Si2_ICSD_622852,-4.41217682868105
F1S1Y1_ICSD_2597,-4.32572504724419
Ge2Th1_ICSD_56046,-4.39133813692902
O2Tb2Te1_ICSD_89564,-4.40517558009296
Al1La1O3_ICSD_153831,-4.48869430061727
Cd1Hf1_ICSD_619964,-4.35370804791313
Rh2Sr1_ICSD_105937,-4.11518764963686
Al1Er1Zn1_ICSD_607444,-4.2640515700698
Ba1Cd1_ICSD_58642,-3.89420719001964
C1Dy3In1_ICSD_56400,-4.41848952058934
As2Zr3_ICSD_611611,-4.5069004072715
As1Dy1O4_ICSD_16512,-4.41744123285656
Cu1Ga1Pt2_ICSD_102928,-4.36760446503447
Ho1Mg2_ICSD_55550,-4.17581947576931
Ba1_ICSD_52679,-4.02495762257527
O2Ti1_ICSD_93098,-4.56807523250702
Hf1La3Sb5_ICSD_83906,-4.36236119497525
O3Sn1Sr1_ICSD_153532,-4.3092866200616
S1Sn1_ICSD_52107,-4.2119653329187
As3Ir1_ICSD_15457,-4.43254190791607
Al1Ge1Sr1_ICSD_166379,-4.07691977962513
Al1C1Er3_ICSD_43849,-4.43808805387243
Ag1La1Mg1_ICSD_657932,-4.12483336059913
Ni2Sn1Zr1_ICSD_105383,-4.39190205367472
Cu1Se2_ICSD_243,-4.15654545810721
Pa1Sb2_ICSD_648339,-4.40645587034443
Al2Y3_ICSD_247100,-4.34355488447842
C2Co1Th1_ICSD_601561,-4.53733402027224
C1Er1Rh3_ICSD_108131,-4.51268341644992
Ga1P1_ICSD_67772,-4.25240953882714
Rb2Te1_ICSD_182743,-3.732021468491
O1Pd1_ICSD_185482,-4.31060677693237
Hf5Sn3_ICSD_104273,-4.48703025829603
B1Sc3Sn1_ICSD_167912,-4.37920207243999
Dy1Ir2Si2_ICSD_57230,-4.56989429324459
Rb1Sb1_ICSD_14030,-3.9125593389611
Ga3Pt2_ICSD_103926,-4.26717376959188
N1Th1_ICSD_44388,-4.56690412512469
Al1Co2Nb1_ICSD_57620,-4.47922048804033
Ge6Ho4Rh7_ICSD_636663,-4.43719223675694
Br4K2Pt1_ICSD_6063,-3.89873421500866
Ba1Cu2Se2_ICSD_89576,-4.09465807314765
Ni1Si1_ICSD_187621,-4.34578012713145
Cu1La1Si1_ICSD_30759,-4.33105061174721
Nb2O7Sn2_ICSD_163817,-4.51643695003371
Be3N2_ICSD_412667,-4.67479025663458
Cu1Li2Sb1_ICSD_181259,-3.91683792599334
Bi1Li3_ICSD_58797,-3.80350878239318
Cd13K1_ICSD_415885,-3.3967614141085
H1In1O2_ICSD_166257,-4.28648425679685
Ag1Er1Si1_ICSD_605116,-4.28243766809747
Ni2P2Tb1_ICSD_646159,-4.3822073226079
Cd1Er2Ge2_ICSD_424177,-4.28308726110016
Er1Tl1Zn1_ICSD_631211,-4.13025271499404
In1Y2_ICSD_108567,-4.2934503366686
Cu4Ni1Yb1_ICSD_628598,-4.08932277872339
C1Li2O3_ICSD_96485,-4.3941317063238
Al2La1_ICSD_57933,-4.29147712487592
Pb3Tb1_ICSD_105629,-4.18927229223648
Er1Te2_ICSD_631180,-4.31835903380257
N1Ru2Zr4_ICSD_644658,-4.60043010634316
Cr1O2_ICSD_185888,-4.39929059090403
Au1Sn1_ICSD_56262,-4.1269794964268
B1Ti1_ICSD_24701,-4.66079310451623
F3Rb1V1_ICSD_28146,-4.00049059546335
Eu1Se1_ICSD_183958,-4.15174866939022
Al2Zr3_ICSD_58231,-4.49005993812319
Cd1Cu4Yb1_ICSD_415198,-4.03234673885188
Ni2Sc3Si3_ICSD_65760,-4.41977090866918
Cd1Na2Pb1_ICSD_102033,-3.74759119552202
C1Mn3Zn1_ICSD_150829,-3.99104657545382
Er1In1Zn1_ICSD_630703,-4.20028322500297
Cd3Zr1_ICSD_102093,-4.19249135510758
Ba1Sn1Zn1_ICSD_106317,-4.02280838828997
Ca1Mn1O2.98_ICSD_153239,-4.21003451549827
Ag3P1S4_ICSD_416585,-4.10542864277917
Ru1S2_ICSD_24186,-4.43547004390063
Au1Ga1Zr1_ICSD_156264,-4.3798785259011
Mg1S1_ICSD_159401,-4.20340693564238
Pb0.33S2Ta1_ICSD_74693,-4.47918645026806
Hf2Pd1_ICSD_104255,-4.50315749618633
Cl6Cs2Se1_ICSD_26693,-3.89249833672696
Ca5H1Sn3_ICSD_165190,-4.09827039741191
Al1Au1O2_ICSD_95663,-4.34888681652285
Ge1Mn2O4_ICSD_22046,-4.35126441354115
B2Ir1V2_ICSD_601555,-4.61909444242204
Mn1N3Sr3_ICSD_80772,-4.13230216734584
Pt1S1_ICSD_31131,-4.38794870586202
Au7I1P10_ICSD_12162,-4.18970160331877
C1Sc1_ICSD_181047,-4.47464157707759
La1Mg1Pd1_ICSD_657924,-4.23639757489505
Ca1Ge1N2_ICSD_23523,-4.35597522140854
B2Ho1Ru3_ICSD_44419,-4.53358618017502
Ru1Sb1V1_ICSD_107124,-4.51192049474457
O2Rb2_ICSD_180560,-3.87829246171759
Ga1Hf1Pt1_ICSD_156268,-4.50604728847351
C1Pt1_ICSD_169405,-4.43854440517535
Ge1I3Rb1_ICSD_40216,-3.86509012086812
Os1Se2_ICSD_647769,-4.45630685150959
Dy1Pd1Tl1_ICSD_103353,-4.25627392583334
Ga2Os1_ICSD_103785,-4.47438644530735
Ho1Ir2_ICSD_104416,-4.595280856485
Ca3Ga5_ICSD_58894,-4.02389085291565
Sb1Zr1_ICSD_52404,-4.45352766831158
O7P2Th1_ICSD_246234,-4.52125607148293
Cl4Th1_ICSD_26197,-4.26626361329554
Cu3S4V1_ICSD_1414,-4.25764413668223
B2C2La1_ICSD_94035,-4.55370054838638
In2S4Zn1_ICSD_15637,-4.2267351677423
Al1Ta2_ICSD_107888,-4.60991489345603
Ho3In1N1_ICSD_98505,-4.38389855002556
B2Pd5_ICSD_43513,-4.38118654540346
Tc2Zr1_ICSD_423221,-4.65456941293719
Ge1Mn1Pd2_ICSD_53705,-4.21591002839615
Hg2Th1_ICSD_104352,-4.28067865880532
Ca1In2P2_ICSD_260562,-4.18160583337774
Au1In1Tb1_ICSD_54948,-4.26169520692589
Te1Yb1_ICSD_106154,-4.15147466597071
As1V3_ICSD_44084,-4.51598218764046
B2Ta3_ICSD_107320,-4.69009954709443
Pt3Sc2Si2_ICSD_247425,-4.4847688047774
Au2Er1In1_ICSD_58449,-4.20794116363339
Se3Sn1Tl4_ICSD_651938,-3.96607789614207
Mo1Zn6_ICSD_260686,-4.20855077073727
C2Cr1Sc1_ICSD_80374,-4.54355349318196
La1Rh1_ICSD_641721,-4.38249956414923
Ge1La3_ICSD_603211,-4.27196373428611
C1Pb1Sc3_ICSD_77235,-4.36463389053805
Bi2Pd3S2_ICSD_159366,-4.28603174380018
Dy1Pd1Sb1_ICSD_630088,-4.3446319878676
As1C1V3_ICSD_25761,-4.52924268242408
Tb1Zn1_ICSD_106134,-4.2063234405145
Au2Nb1_ICSD_58558,-4.43182762114616
Bi1O4V1_ICSD_100733,-4.438406138484
F3Mg1Rb1_ICSD_49585,-3.99293534362167
Dy1Ga1Pt1_ICSD_629731,-4.38327773831669
Bi2Th1_ICSD_617224,-4.36688821631185
Al3Er1Ni2_ICSD_55529,-4.35490898192543
Cu1Zr1_ICSD_167595,-4.37873437496225
Au1Ga1O2_ICSD_95666,-4.28811603832459
Dy1Pt2Si2_ICSD_103358,-4.46387101424108
Eu1S1_ICSD_183948,-4.2066944523513
Cd1Sb2Sn1_ICSD_44259,-4.11183455205531
As2Ba1Zn2_ICSD_417000,-4.1521208519318
Li1Mg8Si4_ICSD_181249,-4.20505907332027
Er1Sn3_ICSD_103305,-4.21500277678893
Cu1Ga1Te2_ICSD_28738,-4.08783961021992
Dy2O7Sn2_ICSD_82960,-4.42510678981453
Mg3P2_ICSD_24489,-4.21218047768998
Cu1Ho1Sn1_ICSD_627988,-4.27151473189236
Al1Mn1Pd2_ICSD_57981,-4.28672707867624
Be1S1_ICSD_52719,-4.36007545289766
Ge1Mn1Yb1_ICSD_95004,-4.11325046732522
Bi2O7Ru2_ICSD_163387,-4.5940017483105
H3Li1Sr1_ICSD_23978,-3.70740725936959
Te1Zr1_ICSD_52514,-4.4039948276515
N1Y1_ICSD_161077,-4.45455680117272
N1Sn3Zr5_ICSD_656291,-4.49927103676083
P1Y1_ICSD_160144,-4.43871968570971
Cu2Ge2Sr1_ICSD_410,-4.12030157500978
F2Zn1_ICSD_20364,-4.15753055582317
Ni1Sc2_ICSD_646475,-4.3366977533507
Nb5P1Si3_ICSD_165098,-4.59501926367946
Ni1Sc1Si3_ICSD_41832,-4.41989423069065
Dy1Ge1Li1_ICSD_601244,-4.19685847705816
N1Re1_ICSD_181300,-4.68710787371658
La1Zn5_ICSD_104736,-4.08701474521403
Hf3Si2_ICSD_53041,-4.55619741421763
Ir1Mg1Tb4_ICSD_418743,-4.35134242847035
Al1Y1_ICSD_247101,-4.35042663695163
Ni1P1Rh1_ICSD_646131,-4.44952582021925
As1Rh1Ti1_ICSD_44052,-4.48673444368006
C2Re1_ICSD_184664,-4.68796446851969
Cr1Si2_ICSD_71499,-4.54059092492108
P2Ru2Y1_ICSD_602128,-4.54389522953435
Ni1Sb1Yb1_ICSD_105332,-4.1539927552201
In2Li1Pd1_ICSD_106803,-4.03039307736346
Ce1Zn1_ICSD_102303,-4.24556374384855
Au2Th1_ICSD_15444,-4.37119843081843
B2Re1_ICSD_162271,-4.70426800938874
Ca1Tl1_ICSD_58941,-3.94657195569225
C1Si1_ICSD_164970,-4.7098629517646
Br1O1Rb3_ICSD_77196,-3.67179578091562
Ag1Be2_ICSD_57347,-4.19396730395851
Hg1P1Pt5_ICSD_639129,-4.45168307271
Al1N1_ICSD_181066,-4.59018349278811
Al1Tb3_ICSD_58173,-4.29348874861972
Y1Zn1_ICSD_653454,-4.27419205564414
Si3Tc5_ICSD_652383,-4.66731719194191
Ga1Mo3_ICSD_103816,-4.64572440886463
In1P1_ICSD_53104,-4.18354127567929
Ba1O3Pa1_ICSD_61315,-4.43426785123763
Ga2Sc1_ICSD_103955,-4.20274423445841
Hg1Tb1_ICSD_104348,-4.27085627734156
Pd1Sb1Te1_ICSD_93906,-4.27156829549261
Mg1Pd1_ICSD_104847,-4.18122531495779
As2Ge1Mg1_ICSD_182368,-4.17039136296148
P1Rh1Zr1_ICSD_648009,-4.56421294938597
N3Ta1Th1_ICSD_247345,-4.63701076713285
Nb3S4_ICSD_645317,-4.5130682110908
Ag1Tb1_ICSD_58363,-4.21007748597252
Ag2Si2Sr1_ICSD_25330,-4.10748633834215
Al2Yb1_ICSD_58222,-4.14137559138149
Cd1La1Tl1_ICSD_620091,-4.09250372360657
Ru3Ti1_ICSD_185635,-4.63195125186802
Cu3Nb1Se4_ICSD_628478,-4.26059381090259
C2Ho1Ni1_ICSD_618096,-4.4823331018321
Pb1Te3Tl4_ICSD_604389,-3.94905985121712
Pd16S7_ICSD_32053,-4.25913066604007
Ca1Ge2Ru2_ICSD_52761,-4.42917579377079
F3Y1_ICSD_26595,-4.27282406178782
P1Yb1_ICSD_57163,-4.14897537682694
Mg4P6Rh7_ICSD_94390,-4.4172811427074
Dy1Pt1Si1_ICSD_630134,-4.45536278259113
B1Tc3_ICSD_615555,-4.70044040606602
Nb1Re1Si1_ICSD_645257,-4.6809147706613
La1Te1_ICSD_183953,-4.29684194064852
O4P1Y1_ICSD_184543,-4.50816504304333
Ba3Cr1S5_ICSD_97539,-4.17968686037893
Al2Ir1Li1_ICSD_105155,-4.35666282172137
Dy1Si2_ICSD_150663,-4.27778988581198
Al4C4Th1_ICSD_81573,-4.49883252014928
Al1Re2_ICSD_58147,-4.69594915937912
Ag1Ti1_ICSD_605934,-4.26919754383214
Ga1Li1O2_ICSD_18152,-4.27637934382303
Ge1Pt1Sr1_ICSD_57115,-4.27344148969613
Au2Bi1_ICSD_52284,-4.2198433272991
In2S5Zn2_ICSD_42443,-4.19801761637018
Cu1Li2Sn1_ICSD_103043,-3.87502652122282
Ba1Pt1Si3_ICSD_174267,-4.30909456107535
Cr1P4_ICSD_2790,-4.44016157531989
O2Sn1_ICSD_181282,-4.33279461881773
Ag2Ca1_ICSD_417225,-3.96597347622489
Se4Ta1Tl3_ICSD_52431,-4.16355118497745
P1Ru1_ICSD_648015,-4.55390885056152
Ir2P1_ICSD_640898,-4.62476266091672
Mo1O2_ICSD_644069,-4.53967207292263
As2Ba1Ru2_ICSD_165119,-4.41992506666843
Ho1Si1_ICSD_154701,-4.3948749593427
Ir5La1_ICSD_104485,-4.61816320000166
Cs2F6Ge1_ICSD_35547,-4.00512746406708
Ni2P2Zr1_ICSD_76679,-4.40992537558685
La1Rh2_ICSD_104705,-4.438406138484
Rh4Sn13Th3_ICSD_102356,-4.31552987291913
Ba1H1I1_ICSD_37203,-3.88604662562845
In2Pd1Yb1_ICSD_410437,-4.07249259401488
F2Xe1_ICSD_260950,-3.87679865469054
La1Pt2Si2_ICSD_641715,-4.45721315105488
Bi5La3Mg1_ICSD_415727,-4.25183368826078
C1O2_ICSD_188890,-4.70207761583926
Be2Cs1F5_ICSD_2801,-4.02688092478174
Cu1Si1Ti1_ICSD_629204,-4.30598478929424
Cu2Er1Si2_ICSD_106845,-4.31311091269636
B1Tc1_ICSD_168900,-4.52883008453819
Cu9In4_ICSD_106556,-4.0893019740312
Si1Ta2V3_ICSD_652343,-4.47725721017064
Ge1Ni1Zr1_ICSD_637451,-4.45620378496387
Ir1Mn1Sb1_ICSD_44660,-4.3689612878085
In1Mn1Ti2_ICSD_189700,-4.35231000225101
La1P2Rh2_ICSD_641632,-4.45299121370168
Li1Nb1S2_ICSD_26284,-4.39143545925968
Ca1S1_ICSD_186785,-4.23259105481947
Cl1La5Sn3_ICSD_95238,-4.30483978534525
Er3F10K1_ICSD_418210,-4.21558956351864
Ru1Sb2_ICSD_42608,-4.43077829571264
Ca3Ge13Rh4_ICSD_619329,-4.25872861229574
Ir2Zr1_ICSD_104608,-4.6794549279419
Ag1Sc1_ICSD_58348,-4.19263276918927
Nb1S1_ICSD_44992,-4.53824643387454
Au2Ba1_ICSD_181532,-4.04947109898679
C1In1Pt3_ICSD_77040,-4.43483129715197
Cd1S4Y2_ICSD_620370,-4.31871352597192
Al3Dy1_ICSD_57738,-4.25114785537038
Al1Sc2Si2_ICSD_52653,-4.36764192861069
B12Zr1_ICSD_23861,-4.70848907234689
Ag5O6Pb2_ICSD_155043,-4.10909521081602
Cu1Mn1P1_ICSD_72411,-4.22857789113898
C1Re1_ICSD_185988,-4.68468473713694
Nb3Rh1_ICSD_105216,-4.64961434763698
Ge2Sc1_ICSD_637830,-4.27318887350621
Au1K1Te1_ICSD_655856,-3.93776408515401
Mn1Rh1_ICSD_104960,-4.31161755740962
Ag1In5Se8_ICSD_35597,-4.13240878235779
Al1C1Zr2_ICSD_157761,-4.56141809978343
Rh1Sb1Tb1_ICSD_51842,-4.418787869385
Co2N1Zr4_ICSD_624258,-4.52263271477599
Ba1F3Li1_ICSD_45310,-3.97563749564672
P1Ru1Ta1_ICSD_648031,-4.65277930401813
Al2Er1Ni1_ICSD_57778,-4.34388645893861
Sb3Tb4_ICSD_651604,-4.35126636374359
Bi3Sr1_ICSD_58858,-4.1875331939531
As4Mo5_ICSD_610956,-4.56314430771957
Ir1V3_ICSD_104592,-4.61927153215019
Rh3Ti1_ICSD_105955,-4.57076789318634
Al3Yb1_ICSD_58224,-4.11101054136047
Rh2Si2Th1_ICSD_650332,-4.54313921382318
Ga2Pt1_ICSD_103925,-4.1276409095441
Ba2Si1_ICSD_41755,-4.08248451281702
B6Ni20Ta3_ICSD_615021,-4.45245418997414
N2Sb1Th2_ICSD_16062,-4.53023098590456
F3K1Zn1_ICSD_15427,-4.02171035231538
O4Pb1Sr2_ICSD_16806,-4.22336636204468
Rb2S2_ICSD_73175,-3.84090224278981
S2Sr1_ICSD_23640,-4.18356049478583
Rh2Si3Y3_ICSD_650344,-4.45463597117745
As3Rh1_ICSD_611268,-4.37662871067052
Ba1Li1Si1_ICSD_42890,-4.01731502717393
Hg1Pt3_ICSD_639147,-4.40059841047163
In2Se4Zn1_ICSD_25647,-4.15280751487995
Au2In1Tb2_ICSD_658837,-4.27413163603986
Cl4K2Pd1_ICSD_23997,-3.85480670266203
Ir1Sn2_ICSD_641054,-4.34486348684987
N4Si3_ICSD_100135,-4.69436922400304
Ge1Y1_ICSD_42948,-4.33183967679454
O1Ta4_ICSD_76022,-4.62647930737352
Ce1O4Si1_ICSD_92040,-4.50614756845272
N1Pt2Zr4_ICSD_644637,-4.57462557187986
Ag1Er1Ge1_ICSD_605108,-4.24451237234038
Al1Ho2_ICSD_57910,-4.32632123413691
Rh1Sb1U1_ICSD_52068,-4.34415880762036
Ga1La1Pd2_ICSD_656959,-4.28028680130175
Ge1Li1Rh2_ICSD_417739,-4.35642297517029
N2Pt1_ICSD_169857,-4.5376154804148
As2Ca1Mg2_ICSD_100041,-4.19632988646888
Er2O3_ICSD_27774,-4.4438748723623
K1O3U1_ICSD_44521,-4.45534171642609
Pt1Si1Y1_ICSD_649647,-4.45850437827101
In1Pd2_ICSD_417907,-4.26425981791123
Nb1Rh1_ICSD_105213,-4.62116257565747
Na1Nb1O3_ICSD_23563,-4.54433456577873
Al2Pt1_ICSD_58132,-4.39935158579036
Al3V1_ICSD_151104,-4.42075160096078
Al16Os7Zr6_ICSD_609018,-4.53121416498189
Be1Li1P1_ICSD_616316,-4.21787294222451
Ag1Br1_ICSD_56549,-3.81825642558924
Al16Ni7Sc6_ICSD_608840,-4.35110745096527
C1Li4O4_ICSD_245390,-4.23062193532843
Au1Ta3_ICSD_58599,-4.62593386695235
Mo1Ni1P2_ICSD_644023,-4.52309884358078
B1In1La3_ICSD_107021,-4.31619316093072
Al2O5Si1_ICSD_100395,-4.58993508744665
Al16Ir7Sc6_ICSD_608246,-4.47095611375101
Au1Si1Th1_ICSD_75032,-4.46863478080676
Gd1S1_ICSD_104130,-4.35745040990011
Dy1Ru1Si1_ICSD_88065,-4.49225608820645
As2Ho2Ni1_ICSD_68142,-4.37105961075497
Cd2O7Ta2_ICSD_27123,-4.51451281507456
C1Rh1_ICSD_181773,-4.5101863095353
Co3S4_ICSD_106489,-4.15165013140153
Dy1Hg2_ICSD_103196,-4.13459100063376
Au1Cd1La1_ICSD_411543,-4.1993626413122
I1K1_ICSD_61555,-3.55291642552259
N2Sr2Zn1_ICSD_80376,-4.22031622576565
Os2P2Sr1_ICSD_602096,-4.50740581976223
Cd1O3Ti1_ICSD_62151,-4.44719312375411
N1Ta1_ICSD_1396,-4.68795388296814
Co1N3_ICSD_162106,-4.60185852542484
Ca2H1N1_ICSD_292,-4.19220731286821
Ce1Fe4P12_ICSD_52852,-4.42052966551507
La1Pb1Pd1_ICSD_657940,-4.25527059421179
Fe2Ta1_ICSD_633781,-4.423586081448
Ce1Ga1O3_ICSD_76048,-4.20835144941589
C2Cu1Rb1_ICSD_391118,-4.20766225042406
Al2Ni1Zr6_ICSD_160911,-4.50802512317347
Al8Mo3_ICSD_58001,-4.48565416816057
Au2In1Ti1_ICSD_58510,-4.28146011482744
Ir1Mn1Si1_ICSD_246548,-4.4674035749943
C2Co1Tb1_ICSD_57006,-4.49154839372728
Ir1Si1Ta1_ICSD_411884,-4.67165505994546
As1Br3Ca3_ICSD_426,-4.07134917702337
Mg1Ni1Sb1_ICSD_44925,-4.21047569337912
C1Ga1Nb2_ICSD_167969,-4.61380612867939
Ba1Cu2Te2_ICSD_51444,-4.0847954565131
Cu3Nb1Te4_ICSD_628495,-4.23651585129849
Hf1O1S1_ICSD_23327,-4.51142390339483
Ca1O3Ti1_ICSD_165801,-4.4965906832564
H1Se1Y1_ICSD_72008,-4.24998480547062
Er3Sn7_ICSD_174439,-4.23901390281549
Al1K1O2_ICSD_262975,-4.31269582427788
Co1In2S4_ICSD_623929,-4.23622620612436
Ga3Ni2_ICSD_103860,-4.22003574060574
B2Hf1_ICSD_167820,-4.62811237253956
Cd1Co1La4_ICSD_419067,-4.22267251842726
H3U1_ICSD_26592,-3.99464357378307
As1Be1Na1_ICSD_100091,-4.10596820516234
Al1C1Tb3_ICSD_606265,-4.23917733578129
Ga1La1Zn1_ICSD_634520,-4.2075179586297
F4Nb1_ICSD_23949,-4.3720046679605
Co1O3Sr1_ICSD_184078,-4.22390201802959
Sn3Y1_ICSD_106102,-4.21271313627572
Cu3Ho3Sb4_ICSD_658644,-4.28341742670669
Cd2Ge2Sr1_ICSD_25331,-4.05004041650712
Pt1Sb1_ICSD_16969,-4.40183239202094
Al2Pd5U1_ICSD_161313,-4.34607389964271
O2Zn1_ICSD_60763,-4.29299562669284
Sc1Te1_ICSD_262042,-4.27780799946043
Ba1Cu2S2_ICSD_203088,-4.11993163319707
Dy1Ge1Ru1_ICSD_85914,-4.45573346639494
Hg1O2Rb2_ICSD_25514,-3.93505557396138
Nd1Pd3_ICSD_105273,-4.29970568151621
Mn3Sb1_ICSD_163333,-3.99699640675049
Ce1Ge3V1_ICSD_164892,-4.38503005627217
Ge12Pr1Pt4_ICSD_174554,-4.27843255887415
In2Sr1Te4_ICSD_41167,-4.1219633226214
Au2Ho1_ICSD_58481,-4.26673049228244
Er1Zn1_ICSD_103316,-4.2842656681701
Ho1Pt2_ICSD_639606,-4.49025058421789
Re1Si1Ta1_ICSD_650119,-4.6901804022807
Ga1Rh1Y1_ICSD_635221,-4.3718390066241
Ru1Sb1Ta1_ICSD_107123,-4.59326570777236
C1Mo1_ICSD_618300,-4.76033771741324
Ho1Pd1Sn1_ICSD_639581,-4.32992214373339
Fe1Hf1P1_ICSD_86280,-4.4073248120514
Li2O1_ICSD_173180,-4.05357475641182
Er1In1Pt1_ICSD_103254,-4.37343689565645
Y1_ICSD_43588,-4.40446630260258
Ag2Ba1Sn2_ICSD_25332,-4.02341115594242
As2Os1_ICSD_42610,-4.52088989453707
Dy2Tl1_ICSD_103378,-4.23486961837402
Cu1Sb1Yb1_ICSD_83982,-4.13396267377109
Cd1Lu2S4_ICSD_37410,-4.32387088275189
Rh3Th7_ICSD_150667,-4.50572571310051
Hf1O7V2_ICSD_90134,-4.51990965750165
Er1Pt1_ICSD_630978,-4.42636151204714
Lu1Ni1Sb1_ICSD_44913,-4.33568998234462
Al1Li1O2_ICSD_30249,-4.38782033862242
Ag1Ho1_ICSD_104474,-4.19078179526618
Er1O4P1_ICSD_15670,-4.48872641546824
Cu1Zr2_ICSD_103164,-4.43733368391663
Al1Ir1_ICSD_57928,-4.57538620645323
Ho1In3_ICSD_104411,-4.18199923223042
Si1U3_ICSD_27036,-4.48460971040691
Al1C3Nb4_ICSD_160754,-4.6875010630332
Be1Zn13_ICSD_174029,-3.8886803460893
Li3O4U1_ICSD_109090,-4.36048462513247
Ba1Hg1Sn1_ICSD_106311,-4.02729047175002
Al1Au2_ICSD_606020,-4.16653541435644
P1Ru2_ICSD_43686,-4.53712753258022
C1Re2_ICSD_180376,-4.78768452402326
C1Tb3Tl1_ICSD_77467,-4.22317028967501
H3Y1_ICSD_180317,-4.09474233075277
La1Si2_ICSD_174010,-4.30303235925598
N6Ta5_ICSD_29329,-4.67927642374341
C1Cr1_ICSD_181709,-4.72072099209338
La4N2S3_ICSD_415780,-4.40411485097466
Br3Cs1Ge1_ICSD_80320,-3.88249007371232
C1Er3Tl1_ICSD_76824,-4.22039268758591
As1Cu1S1_ICSD_23826,-4.16717506146783
P2Sc3_ICSD_41679,-4.40782657479964
Co1Te2_ICSD_42728,-4.14024403837779
P3Rh1_ICSD_23712,-4.46165503475644
Mn1Pt1_ICSD_104948,-4.31780978101588
Ba1Cd2Ge2_ICSD_174263,-4.03346218356279
Cd1Er1_ICSD_58967,-4.19671841302895
Co2Cu1S4_ICSD_622571,-4.27084817451511
Se4U3_ICSD_23710,-4.3417242891282
Cd2Er1_ICSD_58968,-4.14721147411816
Li2Te1_ICSD_182740,-3.85230512977133
F3K1V1_ICSD_28145,-4.00964427111249
B6Sr1_ICSD_50313,-4.52853225928984
Li1_ICSD_44760,-3.57072425224117
Cd1Te1_ICSD_150941,-4.08365450700724
Ni5P3Sr1_ICSD_33914,-4.33595912026282
Al1Re1_ICSD_58146,-4.579085898678
Al1Au2Ti1_ICSD_57507,-4.33561190710104
Au2Bi1Dy5_ICSD_156957,-4.31756970118112
Mg1Mo1N2_ICSD_185913,-4.62581275094256
Br3Cs1Sn1_ICSD_4071,-3.86495644380907
Se1V1_ICSD_169871,-4.19990594877353
Ba1Si1Zn1_ICSD_106316,-4.13127740738462
O2W1_ICSD_647647,-4.62849990646828
Al1H4Th2_ICSD_43313,-4.24346886527774
P1Pt5Zn1_ICSD_647976,-4.46708135885523
Os1P2_ICSD_42609,-4.5981464437916
Se2Ta1_ICSD_18130,-4.41355335750985
Er1Hg1_ICSD_103245,-4.26109820468799
Ru1Te2_ICSD_106001,-4.37166216642388
Ge6Ru7Sc4_ICSD_637747,-4.48735428652511
Dy1Ge2Ru2_ICSD_55931,-4.49018210310167
As2Ca1Cd2_ICSD_100065,-4.14904760020651
P1Pt1Tb1_ICSD_77777,-4.4408717343457
F3K1Mn1_ICSD_15423,-3.98977214901553
C1Os1_ICSD_185989,-4.63338468825313
Be2Ta1_ICSD_58739,-4.49529132615116
La1Pd3_ICSD_104696,-4.27847213906623
C2Dy2Re1_ICSD_617615,-4.55126277055561
K1Li1Se1_ICSD_290451,-3.8277649739381
C1Dy1Rh3_ICSD_76814,-4.50966080140143
In1Sc3_ICSD_640465,-4.30289712685749
Cu1K1S1_ICSD_49008,-3.95897069493405
Er7Rh3_ICSD_103301,-4.3926672398477
Be2Fe1_ICSD_106318,-4.44257701848643
Ag1Ga1_ICSD_104466,-3.87524479158337
Ce1Pt3_ICSD_102258,-4.52944545418003
C2Sn1Ti3_ICSD_160572,-4.54712994857542
Al1Y2_ICSD_58211,-4.34130858224104
Pd2Sn1Tb1_ICSD_105694,-4.29762720098411
La2O5Pd2_ICSD_65031,-4.37601922954987
Br1Eu1I1_ICSD_59885,-3.98483731478528
Al1Ca3Sb3_ICSD_36363,-4.1869837611593
Al8Fe4La1_ICSD_607554,-4.05597258855912
Al1La3_ICSD_603210,-4.21466945303165
Au1Er1Pb1_ICSD_58450,-4.24565013508575
Ni1Sb2_ICSD_41728,-4.27310578674837
Br6K2Sn1_ICSD_158955,-3.82817412330126
Mg3Tb1_ICSD_642871,-4.11138698987131
Mg1O4Rh2_ICSD_109299,-4.41249220213687
Er1Rh3Si2_ICSD_53412,-4.5197155998798
Bi2Cu1Zr6_ICSD_182405,-4.4615029279456
Mo4N1Ni2_ICSD_162277,-4.62924457249995
Cd1O4Rh2_ICSD_262941,-4.38420665912679
Mg3Sb2_ICSD_181285,-4.12526255145214
Ho1Ir1Si1_ICSD_93219,-4.52179725207408
As1Ba1Pd1_ICSD_404724,-4.19134617800841
